date,Revenue,Gross Profit,Operating Income,Pretax Income,Income (Loss) from Cont Ops,Net Income,Net Income Avail to Common,Diluted EPS,EBITDA,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Company
2013-03-31,427.081984,168.94099200000002,146.827008,145.432,89.927,91.440848,91.440848,1.0578069686889648,283.264992,3554.592896,247.078,-409.216992,111.133,XEC
2013-06-30,494.796,220.235008,187.227008,189.26,129.565,119.35852,117.22752,1.3700000047683716,337.342016,3678.996992,322.708,-346.832,10.124,XEC
2013-09-30,555.238976,254.181984,229.324992,224.92,138.37,141.442544,139.067552,1.626001000404358,390.304,3816.285056,370.961984,-375.204,4.241,XEC
2013-12-31,516.846016,207.812032,324.08,325.908992,206.827008,207.922896,202.895904,2.3240840435028076,498.012,4022.208,383.6,-399.784,16.184,XEC
2014-03-31,594.428992,255.485984,230.947008,231.15,138.456992,145.5732,143.2892,1.6731539964675903,404.878016,4147.736832,348.024,-439.790016,91.765,XEC
2014-06-30,635.651968,262.085952,241.855008,237.835008,148.64,149.574048,147.258048,1.7108999490737915,440.494016,4286.63104,421.744992,-748.776,451.056,XEC
2014-09-30,649.529024,242.995008,212.868384,213.117392,144.315008,133.977,131.57,1.5078450441360474,433.647392,4429.974016,502.200992,-59.259,-7.84,XEC
2014-12-31,552.206976,153.52297600000003,125.678,121.213,75.792,76.399104,76.3964,0.8669229745864868,345.214016,4500.631936,347.395008,-492.641984,-12.548,XEC
2015-03-31,361.001984,-10.210015999999998,-31.827,-40.081,-414.940992,-31.716,-31.716,-0.3719460070133209,184.951008,4086.137984,113.173,-388.774016,-9.329,XEC
2015-06-30,424.283008,53.191008000000025,33.902,25.029,-600.214976,14.399,14.399,0.15078400075435638,253.395008,4196.163072,257.372,-237.096992,715.673024,XEC
2015-09-30,356.055008,24.015999999999988,-1.194,-13.135,-763.283968,-14.358,-14.358,-0.15443900227546692,187.075008,3433.967104,206.000992,-163.843008,0.274,XEC
2015-12-31,311.279008,-7.060000000000016,-36.034,-48.547,-630.508032,-360.907808,-360.907808,-3.8810629844665527,125.734,2797.677968,114.954,-218.891008,-15.993,XEC
2016-03-31,245.668,-6.329999999999997,-25.845,-40.096,-231.459008,-25.946,-25.946,-0.28018298745155334,84.791,2614.331104,85.405,-172.812992,-15.335,XEC
2016-06-30,302.732,75.68899199999998,46.751,33.571,-214.454,20.949,20.949,0.21917499601840973,150.587008,2346.801952,132.381,-157.164992,-10.116,XEC
2016-09-30,336.508,118.636992,92.576,80.894,-10.673,50.341,50.341,0.534509003162384,184.886,2333.281984,223.002,-154.418,-11.627,XEC
2016-12-31,384.436,164.71400000000003,140.048992,123.282,47.783,66.368,66.368,0.6989359855651855,231.144992,2042.988928,185.060992,-208.014,-22.867,XEC
2017-03-31,441.116,196.496,171.558,159.356992,130.972,99.722,97.467,1.043666958808899,267.374,2210.949056,249.514,-314.976992,-8.505,XEC
2017-06-30,456.795008,200.625008,174.304,161.882,97.262,101.008,99.365,1.0600919723510742,283.148,2311.754944,255.286,-275.847008,-38.752,XEC
2017-09-30,466.656992,196.796992,168.624992,161.723008,91.399,103.633,102.061,1.0908019542694092,281.518016,2402.063104,251.004992,-333.811008,-13.981,XEC
2017-12-31,552.049024,241.520032,213.384992,204.379008,174.696,133.226072,133.226072,1.423172950744629,355.867008,2568.278112,340.759008,-341.262016,-21.771,XEC
2018-03-31,554.745024,264.379008,234.124992,226.719008,186.318,173.642,170.976,1.8247369527816772,366.984,2751.593088,383.092992,-312.255008,-7.562,XEC
2018-06-30,548.744,234.758016,206.672,197.232,140.996992,151.907008,150.015008,1.5963619947433472,352.112992,2886.497952,321.246016,-359.296992,-14.936,XEC
2018-09-30,590.988992,287.801984,250.202,246.044,148.354,189.608,187.539008,1.998391032218933,388.396992,3025.822048,453.473984,19.388,-19.739,XEC
2018-12-31,620.110016,268.886016,245.580992,242.124,316.182016,189.715008,189.715008,2.0203890800476074,425.640992,3329.786048,393.180992,-433.454016,-23.007,XEC
2019-03-31,567.905984,198.584992,162.78,153.358,26.316,117.327,116.882,1.2087030410766602,353.196992,3842.98192,250.091008,-629.811008,-400.016,XEC
2019-06-30,552.700032,146.52102399999998,114.526,108.824,109.309,82.944,80.078,0.8035280108451843,342.809984,3943.51312,413.992,-392.860992,-22.647,XEC
2019-09-30,584.001024,168.06601599999996,135.642,127.46,123.847,95.967,92.799,0.9304559826850891,365.814016,3971.177952,320.073984,-291.777984,-23.825,XEC
2019-12-31,645.230976,195.459968,162.468992,154.362,-384.091008,120.375,120.375,1.1853270530700684,415.105984,3657.76112,359.808992,-263.432,-25.54,XEC
2020-03-31,515.944,114.71699199999996,82.563,73.435,-774.281984,57.477608,55.658608,0.557466983795166,297.648992,2871.12,308.791008,-291.484,-23.323,XEC
2020-06-30,313.324,-20.922016000000013,-54.025,-67.629,-925.147008,-52.412,-54.25,-0.5431519746780396,142.59,1932.467104,144.706,-163.13,-26.44,XEC
2011-03-31,5.715768,5.48631,4.881153,4.885493,3.359569,3.359569,3.359569,0.3499999940395355,4.884273,16.288826,6.359269,0,-5.382714,TPL
2011-06-30,8.794596,8.560128,8.00816,8.012551,5.415929,5.415929,5.415929,0.5799999833106995,8.01128,17.660796,4.035713,-0.016893,-4.053704,TPL
2011-09-30,8.555794,8.313834,7.843529,7.848114,5.258936,5.258936,5.258936,0.5600000023841858,7.846649,18.895994,6.253988,0,-4.033483,TPL
2011-12-31,11.23435,11.00461,10.004548,10.00976,6.560335,6.560335,6.560335,0.7243099808692932,10.007863,20.547234,7.282238,-0.003118,-4.56127,TPL
2012-03-31,9.574882,9.331267,8.773089,8.778286,5.938255,5.938255,5.938255,0.6499999761581421,8.77611,19.58162,8.568732,-0.024697,-6.915229,TPL
2012-06-30,8.701734,8.481838,7.951105,7.956109,5.284674,5.284674,5.284674,0.5899999737739563,7.954627,19.7149,2.097225,-0.007402,-5.162753,TPL
2012-09-30,7.038481,6.793146,6.365183,6.369983,4.311092,4.311092,4.311092,0.47999998927116394,6.368204,19.570548,4.195978,0,-4.466804,TPL
2012-12-31,7.272359,7.022944,6.214074,6.218508,4.113797,4.113797,4.113797,0.47458699345588684,6.221014,15.596145,5.049555,-0.004806,-7.93447,TPL
2013-03-31,6.723783,6.482196,5.840639,5.84371,4.137844,4.137844,4.137844,0.4699999988079071,5.844734,15.875233,5.395639,0,-3.876907,TPL
2013-06-30,9.950824,9.566709,9.046569,9.049678,6.13044,6.13044,6.13044,0.7099999785423279,9.0517,15.96702,5.420376,-0.013733,-6.056803,TPL
2013-09-30,14.933866,14.59451,14.101172,14.103915,9.431118,9.431118,9.431118,1.100000023841858,14.105267,17.293402,14.451496,0,-8.122886,TPL
2013-12-31,12.500601,12.028738,11.142193,11.145275,7.519106,7.519106,7.519106,0.8994010090827942,11.145158,17.929666,4.797843,-0.020377,-7.160344,TPL
2014-03-31,11.578609,11.151932,10.636204,10.639548,7.249918,7.249918,7.249918,0.8600000143051147,10.641859,20.128528,10.088898,-0.000787,-5.059465,TPL
2014-06-30,15.579884,15.132181,14.709532,14.712912,9.914167,9.914167,9.914167,1.1699999570846558,14.715815,26.11126,9.837183,-0.027549,-3.939843,TPL
2014-09-30,14.752719,14.318971,13.874798,13.878547,9.366043,9.366043,9.366043,1.1100000143051147,13.880453,28.247536,9.227318,-0.002565,-7.238175,TPL
2014-12-31,13.291018,12.88716,12.196497,12.200547,8.234892,8.234892,8.234892,0.9931359887123108,12.198634,26.719816,9.699024,-0.001887,-9.006604,TPL
2015-03-31,34.73266,34.356382,33.74892,33.755612,22.166088,22.166088,22.166088,2.6700000762939453,33.753716,39.846748,31.863346,-0.013591,-9.063134,TPL
2015-06-30,11.787875,11.445573,10.941774,10.949033,7.416012,7.416012,7.416012,0.8999999761581421,10.946274,38.416064,-1.92363,0,-8.870671,TPL
2015-09-30,18.179458,17.816902,17.225918,17.233208,11.461349,11.461349,11.461349,1.399999976158142,17.230418,44.612944,12.725108,-0.073055,-5.288441,TPL
2015-12-31,14.71486,14.294046,13.338972,13.34517,8.995057,8.995057,8.995057,1.116310954093933,13.350547,45.68868,6.902375,-0.10981,-7.951287,TPL
2016-03-31,11.892161,11.545577,10.804673,10.810615,7.280051,7.2853815,7.2853815,0.8996400237083435,10.811947,43.552964,11.278208,-0.131683,-9.438622,TPL
2016-06-30,16.190266,15.796049,15.097626,15.10347,10.123117,10.123117,10.123117,1.2599999904632568,15.103326,45.375296,7.328391,-0.108774,-8.323641,TPL
2016-09-30,14.265752,13.768508,13.092176,13.099676,8.929412,8.929412,8.929412,1.1200000047683716,13.097876,42.783388,11.534982,-0.110481,-11.544173,TPL
2016-12-31,17.563218,16.978696,16.071576,16.08136,10.90697,10.901639,10.901639,1.3932559490203857,16.096192,47.62452,10.81626,-0.607933,-6.286614,TPL
2017-03-31,30.407,30.333,28.886,28.893,19.259,19.2564,19.2564,2.4296720027923584,28.905,43.174056,24.384,-1.884,-19.354,TPL
2017-06-30,32.293,32.146,30.379,30.385,20.35,20.35,20.35,2.5799999237060547,30.464,48.561616,10.578,-1.698,-11.341,TPL
2017-09-30,51.977,51.702,49.306,49.324,33.002,33.002,33.002,4.199999809265137,49.515,67.83904,30.897,-4.36,-7.144,TPL
2017-12-31,54.401992,53.083591,52.249752,52.327112,34.855836,34.853236,34.853236,4.4881367683410645,52.606752,105.098,27.971,-10.778,-10.084,TPL
2018-03-31,60.007,59.533,54.481,54.611,43.791,43.791,43.791,5.599999904632568,54.811,110.542,44.671,-12.592,-38.361,TPL
2018-06-30,73.844,73.248,65.505,65.665,52.503,52.503,52.503,6.730000019073486,65.988,152.732,46.555,-21.635,-10.326,TPL
2018-09-30,73.168,72.332,62.957,63.193,50.762,50.76042,50.76042,6.5188679695129395,63.663,195.04,41.605,-8.417,-8.466,TPL
2018-12-31,93.201,0,77.889,78.279,62.68,62.68,62.68,8.096510887145996,78.953,244.691008,62.617,-38.889,-12.896,TPL
2019-03-31,191.324,0,175.152992,175.546,139.998,139.998,139.998,18.040000915527344,176.456992,333.799008,162.000992,-59.824,-50.899,TPL
2019-06-30,87.31,0,62.442,62.879,49.586,49.586,49.586,6.389999866485596,64.093,383.393984,57.97,-42.173,0,TPL
2019-09-30,98.53,0,73.818,74.759,60.022,60.022,60.022,7.739999771118164,76.649,443.425984,64.252,-4.892,0,TPL
2019-12-31,113.332,0,88.16,89.071,69.122,69.122,69.122,8.914793968200684,91.98,512.136992,58.567,-4.803,0,TPL
2020-03-31,96.594,0,70.542,71.368,57.401,57.401,57.401,7.400000095367432,73.877,445.343008,68.639,-24.443,-124.098,TPL
2020-06-30,57.284,0,34.74,34.923,27.583,27.583,27.583,3.559999942779541,38.418,472.939008,35.489,-0.868,0,TPL
2011-03-31,26.595,11.134,6.587,0.085,-9.911,-0.11225,-0.11225,-0.004856000188738108,14.924,-4.988992,4.204,-5.366,1.167,BATL
2011-06-30,25.988,11.09,6.107,1.746,8.936,2.1552,2.1552,0.08195900171995163,12.043,4.762,8.839,-8.13,-0.297,BATL
2011-09-30,24.197,9.849000000000002,5.741,2.286,11.776,-2.9179,-2.9179,-0.11068599671125412,10.447,17.424992,10.77,-6.134,-5.046,BATL
2011-12-31,25.626,9.726,1.152,-2.454,-12.204,-2.95645,-2.95645,-0.03751400113105774,7.181,1.68,6.022,-5.746,-0.271,BATL
2012-03-31,26.869,11.463,-9.682,-22.679,-33.322,-30.0408,-31.1428,-0.4525519907474518,2.384,672.85,-9.199,-28.378,723.310976,BATL
2012-06-30,24.374,8.207,-1.645,-5.824,7.659,2.3966,-84.9464,-0.6286749839782715,4.523,680.888992,6.296,-472.084992,-0.635,BATL
2012-09-30,75.549,32.812,16.171,11.097,-20.181,-0.47625,-0.47625,-0.007288999855518341,38.845,1113.814048,4.781,-1111.853056,905.838976,BATL
2012-12-31,128.562,43.58800000000001,16.218,7.245,-8.041,11.2237,11.2237,0.04446699842810631,71.806,2093.22,82.482,-1220.150016,1122.048,BATL
2013-03-31,189.231008,64.633008,32.889,29.662,5.465,19.05195,19.05195,0.0454230010509491,115.012,2101.988992,45.71,-445.024,397.609984,BATL
2013-06-30,213.928,68.212992,31.504,26.187,37.088,14.9737,14.2577,0.029870999976992607,127.062,2481.824912,185.656,-722.201984,538.804992,BATL
2013-09-30,288.675008,81.43199999999999,42.408,28.745,-854.827008,-46.321248,-51.391248,-0.1312980055809021,186.334,1849.755904,161.715008,-660.750016,496.435008,BATL
2013-12-31,286.588992,72.68598400000002,35.661,4.421,-410.388,-255.260944,-260.219952,-0.6335160136222839,180.364992,1447.610112,102.319,-274.199008,174.252992,BATL
2014-03-31,268.408992,87.702992,50.9,26.701,-72.964,-8.18175,-13.14075,-0.03333999961614609,171.65,1380.80384,159.5,-509.497984,347.529984,BATL
2014-06-30,311.999008,117.251008,80.538,57.958,-67.477,14.05575,8.19975,0.016596000641584396,215.327008,1427.512944,251.442,-98.062,7.526,BATL
2014-09-30,300.083008,107.87900800000001,65.892,33.868,197.635008,92.0282,81.2462,0.16737300157546997,202.507008,1628.573856,170.948,-319.692,82.16,BATL
2014-12-31,280.2,76.867008,37.477,-41.839,258.762,63.229,51.812,0.11737699806690216,184.059008,1889.335024,86.044,-343.840992,206.822,BATL
2015-03-31,243.943008,78.77300799999999,49.052,-12.255,-587.641024,-19.6825,-33.2345,-0.0791890025138855,169.755008,1315.597992,93.935,-268.012,148.975008,BATL
2015-06-30,256.172,116.842,88.052,-61.018,-1088.611968,-26.1618,-42.1308,-0.08166900277137756,191.779008,482.691872,123.595,-144.204992,11.972,BATL
2015-09-30,244.819008,133.398008,101.697,-71.16,147.075008,-55.894,-79.441,-0.1355530023574829,180.678,629.172992,114.664,-126.449,8.066,BATL
2015-12-31,244.89,144.127,110.428,57.756,-393.443008,-102.023952,-133.292952,-1.1197129487991333,178.578,236.399984,134.804992,-128.466,-4.567,BATL
2016-03-31,189.068992,105.966992,72.7,24.909,-539.998976,-172.8088,-199.671808,-1.6637790203094482,129.712,-300.14496,34.374,-117.756,83.959,BATL
2016-06-30,186.927008,120.522008,90.878,32.556,-374.303008,32.556,24.506,0.20060500502586365,131.827,-672.628,108.369,-53.621,-56.178,BATL
2016-09-30,182.451008,121.903008,79.463,49.094,475.568,54.1958,43.5658,0.41180598735809326,117.479,132.835968,44.927,-68.638,18.549,BATL
2016-12-31,192.200992,125.570992,85.667,62.285,-28.501,60.8014,60.8014,0.6663089990615845,123.515,112.688,90.814,-50.801,-42,BATL
2017-03-31,137.782,72.676,31.774,6.931,189.352,6.931053,6.130053,0.06246199831366539,64.845,698.788032,45.56,-289.555008,306.128,BATL
2017-06-30,120.137,57.068,13.885,0.401,20.177,0.401,-46.805,-0.327769011259079,46.558,732.02896,77.083,-290.472,151.252992,BATL
2017-09-30,96.953,36.369,-3.491,-14.027,419.287008,-9.026835,-9.026835,-0.06446199864149094,32.859,1161.987968,-20.421,1317.787008,-308.04,BATL
2017-12-31,25.277,11.329,-10.995,-17.654,-93.13,-18.285,-18.285,-0.12600700557231903,-1.087,1071.998,12.369,-139.168,-438.476992,BATL
2018-03-31,44.045,20.11,-2.905,-9.953,-2.598,-9.953,-9.953,-0.0677959993481636,13.086,1134.225024,-12.582,-293.048,263.634,BATL
2018-06-30,81.189,56.553,34.773,24.239,-16.274,24.239,24.239,0.15346699953079224,50.869,1122.882992,56.16,-341.223008,-1.142,BATL
2018-09-30,51.952,22.81,3.975,-8.965,-81.837,-8.965,-8.965,-0.058816999197006226,25.307,1046.450024,-6.869,-143.856,54.992,BATL
2018-12-31,57.774,20.098,-3.639,-16.132,146.668,-13.624,-13.624,-0.0861470028758049,21.874,1197.04404,30.446,71.642,-55.359,BATL
2019-03-31,51.916,4.862000000000002,-3.952,-13.171,-336.559008,-2.09345875,-2.09345875,-0.013205000199377537,32.81,853.663024,-36.834,-114.431,104.594,BATL
2019-06-30,62.624,5.418000000000004,-13.896,-28.366,-640.844032,4.031,4.031,0.024543000385165215,27.173,214.156992,9.936,-90.872,82.979,BATL
2019-09-30,50.809,15.326999999999998,-12.394,-6.346,-63.284,-8.104,-8.104,-0.05326800048351288,10.621,148.43104,-6.335,-49.114,70.22,BATL
2019-12-31,67.571,31.041,12.556,11.281,-125.826,11.287,11.287,0.06351500004529953,32.812,316.650016,7.156,-42.79,28.9,BATL
2020-03-31,53.32,19.886,5.066,3.437,114.491,27.03638,27.03638,1.6684999465942383,23.356,431.576984,12.343,-47.648,25.968,BATL
2020-06-30,50.954,24.779,8.005,6.437,-127.316,6.42608,6.42608,0.3936460018157959,23.924,305.171,30.761,-42.507,11.209,BATL
2011-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,REI
2011-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,REI
2011-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,REI
2011-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,REI
2012-03-31,0.328003,0.06818200000000002,-0.589127,-0.682962,-0.630274,-0.6645211875,-0.6645211875,-0.19317500293254852,-0.507999,9.491683,-0.116525,-0.295629,0.525,REI
2012-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,REI
2012-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,REI
2012-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,REI
2013-03-31,1.151957,0.602424,-0.96528,-0.96528,-0.96528,-0.96528,-0.96528,-0.07000000029802322,-0.621672,26.500194,-0.373422,-1.483066,0.45,REI
2013-06-30,1.291579,0.609166,-0.890393,-0.890393,-0.890393,-0.890393,-0.890393,-0.05999999865889549,-0.493731,45.033029,1.743887,-5.846918,18.537272,REI
2013-09-30,2.820731,1.467583,-0.143735,-0.131493,-0.131493,-0.131493,-0.131493,-0.009999999776482582,0.773381,45.789472,3.679061,-14.234975,-0.00839,REI
2013-12-31,5.051434,3.614263,1.610084,1.612658,1.534957,1.534957,1.534957,0.07999999821186066,2.236789,102.605717,3.066882,-12.874223,54.290308,REI
2014-03-31,5.970452,3.368813,1.824355,1.867128,1.163689,1.176691,1.176691,0.04989900067448616,3.354551,104.389654,7.525475,-22.103992,-0.039219,REI
2014-06-30,11.204238,6.09418,4.459373,4.478949,2.821738,2.821738,2.821738,0.10999999940395355,7.937189,136.580344,5.507301,-26.433646,28.728852,REI
2014-09-30,10.929771,4.540334999999999,2.724204,2.740428,1.726469,1.726469,1.726469,0.05999999865889549,7.219072,139.206701,8.955711,-25.47586,0.051644,REI
2014-12-31,9.984982,5.369976,3.582346,3.589737,2.708604,2.708604,2.708604,0.10000000149011612,5.88726,142.542537,11.759578,-32.1926,-0.01159,REI
2015-03-31,6.045701,0.1795979999999996,-1.549389,-1.548609,-0.975624,-0.975624,-0.975624,-0.03999999910593033,2.104909,142.284097,-6.048585,-9.786025,10.0625,REI
2015-06-30,8.97679,3.0634159999999997,1.019686,0.940683,0.534167,0.534167,0.534167,0.019999999552965164,4.224719,192.390488,3.130929,-80.029232,79.815744,REI
2015-09-30,8.629007,0.5291239999999998,-1.473514,-1.82242,-1.138268,-1.138268,-1.138268,-0.03999999910593033,3.194839,193.094796,3.54015,-9.343233,1.191609,REI
2015-12-31,7.362394,0.22112599999999966,-1.998914,-2.313935,-7.473046,-1.420114,-1.420114,-0.05083499848842621,1.649193,186.231126,8.775058,-10.5046,5.0048,REI
2016-03-31,6.092388,-0.20132200000000014,-2.421394,-2.834015,-15.275044,-1.357188125,-1.357188125,-0.04465299844741821,0.973233,171.562914,-1.741026,-3.901658,5.0225,REI
2016-06-30,7.104609,1.8562879999999997,-0.064099,-0.076471,-15.9415,0.6022921875,0.6022921875,0.015592999756336212,2.515102,217.294056,-1.228159,-4.519292,10.264997,REI
2016-09-30,7.822543,2.4103199999999996,0.527741,0.438294,-5.944137,0.3276753125,0.3276753125,0.007817000150680542,3.095894,211.895164,7.864459,-13.933838,-0.010326,REI
2016-12-31,9.830708,3.442046,1.438007,1.359936,-0.477006,-0.477006,-0.477006,-0.009999999776482582,4.37934,290.54096,6.319123,-15.985057,78.503312,REI
2017-03-31,12.243793,5.343963,2.502852,2.619531,1.279281,1.279281,1.279281,0.029999999329447746,5.976871,294.260384,11.016572,-26.537288,-0.147537,REI
2017-06-30,14.503309,4.987761,2.621612,2.668923,1.910763,1.910763,1.910763,0.03999999910593033,7.758038,296.973576,7.105076,-50.377164,-0.009663,REI
2017-09-30,16.64393,6.661212,4.292081,4.377634,3.07376,3.03097175,3.03097175,0.05717800185084343,9.115125,360.268648,10.180948,-40.702768,59.261592,REI
2017-12-31,23.188772,9.370196,6.430699,6.472239,-4.509935,5.065539,5.065539,0.09207399934530258,13.51499,356.603356,14.503608,-40.295744,-0.077437,REI
2018-03-31,28.416364,12.546073,9.460094,9.424564,5.665634,6.290288,6.290288,0.11077900230884552,17.961472,445.172252,-13.664164,-36.128384,81.822064,REI
2018-06-30,27.522456,10.146364,6.995133,7.078124,4.719806,5.5882315,5.5882315,0.0925389975309372,16.139248,450.891388,46.941976,-80.543936,-0.002993,REI
2018-09-30,29.964404,10.097372000000002,6.892256,6.857223,5.693628,6.1412805,6.1412805,0.09724000096321106,17.82282,457.58876,18.726532,-45.382784,16.995948,REI
2018-12-31,23.008432,3.0574220000000003,-0.367937,-0.710408,-7.079308,-0.9588628125,-0.9588628125,-0.02082899957895279,10.080892,462.599436,18.352976,-41.366208,22.606116,REI
2019-03-31,41.798316,17.161678,10.235485,9.474704,4.26926,4.538401,4.538401,0.07177600264549255,23.16454,474.523342,9.829915,-55.586872,45,REI
2019-06-30,51.334224,22.507716,17.636416,13.377767,11.342597,8.924834,8.924834,0.13249899446964264,32.508036,516.063716,25.581828,-293.585536,275.975936,REI
2019-09-30,50.339104,18.202448,14.34241,9.78591,8.858,7.3748795,7.3748795,0.10813699662685394,28.842104,526.744904,27.176468,-36.093752,5.93739,REI
2019-12-31,52.231184,23.056404,17.922018,1.51192,5.026694,0.233771109375,0.233771109375,-0.0006549999816343188,32.751136,523.509938,44.028008,-37.774088,-3.848388,REI
2020-03-31,39.570328,13.406663999999997,10.081718,9.167353,43.80412,6.60564,6.60564,0.09294000267982483,24.073908,567.987848,27.537758,-24.943186,-0.067806,REI
2020-06-30,10.636593,-4.438937999999999,-8.907754,-13.160793,-135.000064,-7.844901,-7.844901,-0.11954300105571747,-0.988388,434.201928,2.648325,-6.377027,8.427094,REI
2011-03-31,25.449,10.628,5.789,2.166,4.164,2.92835,2.92835,0.8422400057315826,15.79,92.42,13.457,-15.114,38.703,CPE
