date,Revenue,Operating Income,Pretax Income,Income (Loss) from Cont Ops,Net Income,Net Income Avail to Common,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Company,target_revenue,target_income
2015-06-30,149.524992,2.533,-7.26,-152.906,-5.198,-5.198,584.736,62.143,-82.592,-0.078,TALO,135.096,5.27
2015-09-30,135.096,5.27,-5.292,-291.964992,-4.016,-4.016,291.52896,53.315,-120.358,-0.058,TALO,116.099,13.903
2015-12-31,116.099,13.903,2.359,-318.656,5.709,5.709,-39.788928,48.494,-125.425,13.288,TALO,80.877,-42.746
2016-03-31,80.877,-42.746,-57.577,-188.784,-43.927,-43.927,-224.998912,29.439,-129.31,456.255008,TALO,89.319,-46.571
2016-06-30,89.319,-46.571,-63.607,-195.760992,-35.4726,-35.4726,-428.856064,-31.569,-49.854,-116.517,TALO,94.427,-29.86
2016-09-30,94.427,-29.86,-46.47,-89.635,-37.7014,-37.7014,-519.660928,35.023,-21.643,-0.175,TALO,113.107,-3.716
2016-12-31,113.107,-3.716,-18.304,-116.406,-11.49585,-11.49585,-637.282048,45.695,-37.365,-0.148,TALO,101.824,7.287
2017-03-31,101.824,7.287,-11.431,34.462,4.63155,4.63155,295.544,23.627,-25.417,-17.856,TALO,95.426,10.384
2017-06-30,95.426,10.384,-10.318,24.607,1.90575,1.90575,288.946992,61.636,-39.362,5.986,TALO,99.962,16.712
2017-09-30,99.962,16.712,3.912,-36.177,-10.11915,-10.11915,290.746016,39.169,-29.421,-3.183,TALO,115.616,20.569
2017-12-31,115.616,20.569,16.018,-85.76,-19.6043,-19.6043,-54.086976,51.621,-63.441,-3.359,TALO,145.85,48.584
2018-03-31,145.85,48.584,29.033,-22.943,18.11804,18.11804,-77.127,39.645,-30.012,-28.524,TALO,203.906,57.573
2018-06-30,203.906,57.573,0.999,-74.912,-14.94231,-14.94231,685.845056,67.466,182.044992,-183.948992,TALO,282.868,98.956
2018-09-30,282.868,98.956,33.644,13.109,29.33165,29.33165,699.764032,36.576,-47.973,22.458,TALO,258.664,78.552
2018-12-31,258.664,78.552,40.525,306.286016,94.026432,94.026432,1007.495936,119.758,-66.565,-3.196,TALO,178.712992,20.862
2019-03-31,178.712992,20.862,-6.942,-109.636,-0.583,-0.583,899.986016,41.122,-135.312,0.005,TALO,286.809984,107.943
2019-06-30,286.809984,107.943,74.299,94.764,65.706192,65.706192,998.041024,141.499008,-121.836,22.465,TALO,228.856992,54.446
2019-09-30,228.856992,54.446,37.25,73.297,36.162432,36.162432,1074.823968,149.792,-143.319008,-4.896,TALO,233.24,49.524
2019-12-31,233.24,49.524,24.311,0.304,61.179248,61.179248,1078.277024,61.32,-95.489,30.509,TALO,187.764,3.603
2020-03-31,187.764,3.603,14.067,157.748992,-41.204968,-41.204968,1394.896944,110.232,-376.683008,286.380992,TALO,88.874,-90.915
2011-03-31,5.715768,4.881153,4.885493,3.359569,3.359569,3.359569,16.288826,6.359269,0.0,-5.382714,TPL,8.794596,8.00816
2011-06-30,8.794596,8.00816,8.012551,5.415929,5.415929,5.415929,17.660796,4.035713,-0.016893,-4.053704,TPL,8.555794,7.843529
2011-09-30,8.555794,7.843529,7.848114,5.258936,5.258936,5.258936,18.895994,6.253988,0.0,-4.033483,TPL,11.23435,10.004548
2011-12-31,11.23435,10.004548,10.00976,6.560335,6.560335,6.560335,20.547234,7.282238,-0.003118,-4.56127,TPL,9.574882,8.773089
2012-03-31,9.574882,8.773089,8.778286,5.938255,5.938255,5.938255,19.58162,8.568732,-0.024697,-6.915229,TPL,8.701734,7.951105
2012-06-30,8.701734,7.951105,7.956109,5.284674,5.284674,5.284674,19.7149,2.097225,-0.007402,-5.162753,TPL,7.038481,6.365183
2012-09-30,7.038481,6.365183,6.369983,4.311092,4.311092,4.311092,19.570548,4.195978,0.0,-4.466804,TPL,7.272359,6.214074
2012-12-31,7.272359,6.214074,6.218508,4.113797,4.113797,4.113797,15.596145,5.049555,-0.004806,-7.93447,TPL,6.723783,5.840639
2013-03-31,6.723783,5.840639,5.84371,4.137844,4.137844,4.137844,15.875233,5.395639,0.0,-3.876907,TPL,9.950824,9.046569
2013-06-30,9.950824,9.046569,9.049678,6.13044,6.13044,6.13044,15.96702,5.420376,-0.013733,-6.056803,TPL,14.933866,14.101172
2013-09-30,14.933866,14.101172,14.103915,9.431118,9.431118,9.431118,17.293402,14.451496,0.0,-8.122886,TPL,12.500601,11.142193
2013-12-31,12.500601,11.142193,11.145275,7.519106,7.519106,7.519106,17.929666,4.797843,-0.020377,-7.160344,TPL,11.578609,10.636204
2014-03-31,11.578609,10.636204,10.639548,7.249918,7.249918,7.249918,20.128528,10.088898,-0.000787,-5.059465,TPL,15.579884,14.709532
2014-06-30,15.579884,14.709532,14.712912,9.914167,9.914167,9.914167,26.11126,9.837183,-0.027549,-3.939843,TPL,14.752719,13.874798
2014-09-30,14.752719,13.874798,13.878547,9.366043,9.366043,9.366043,28.247536,9.227318,-0.002565,-7.238175,TPL,13.291018,12.196497
2014-12-31,13.291018,12.196497,12.200547,8.234892,8.234892,8.234892,26.719816,9.699024,-0.001887,-9.006604,TPL,34.73266,33.74892
2015-03-31,34.73266,33.74892,33.755612,22.166088,22.166088,22.166088,39.846748,31.863346,-0.013591,-9.063134,TPL,11.787875,10.941774
2015-06-30,11.787875,10.941774,10.949033,7.416012,7.416012,7.416012,38.416064,-1.92363,0.0,-8.870671,TPL,18.179458,17.225918
2015-09-30,18.179458,17.225918,17.233208,11.461349,11.461349,11.461349,44.612944,12.725108,-0.073055,-5.288441,TPL,14.71486,13.338972
2015-12-31,14.71486,13.338972,13.34517,8.995057,8.995057,8.995057,45.68868,6.902375,-0.10981,-7.951287,TPL,11.892161,10.804673
2016-03-31,11.892161,10.804673,10.810615,7.280051,7.2853815,7.2853815,43.552964,11.278208,-0.131683,-9.438622,TPL,16.190266,15.097626
2016-06-30,16.190266,15.097626,15.10347,10.123117,10.123117,10.123117,45.375296,7.328391,-0.108774,-8.323641,TPL,14.265752,13.092176
2016-09-30,14.265752,13.092176,13.099676,8.929412,8.929412,8.929412,42.783388,11.534982,-0.110481,-11.544173,TPL,17.563218,16.071576
2016-12-31,17.563218,16.071576,16.08136,10.90697,10.901639,10.901639,47.62452,10.81626,-0.607933,-6.286614,TPL,30.407,28.886
2017-03-31,30.407,28.886,28.893,19.259,19.2564,19.2564,43.174056,24.384,-1.884,-19.354,TPL,32.293,30.379
2017-06-30,32.293,30.379,30.385,20.35,20.35,20.35,48.561616,10.578,-1.698,-11.341,TPL,51.977,49.306
2017-09-30,51.977,49.306,49.324,33.002,33.002,33.002,67.83904,30.897,-4.36,-7.144,TPL,54.401992,52.249752
2017-12-31,54.401992,52.249752,52.327112,34.855836,34.853236,34.853236,105.098,27.971,-10.778,-10.084,TPL,60.007,54.481
2018-03-31,60.007,54.481,54.611,43.791,43.791,43.791,110.542,44.671,-12.592,-38.361,TPL,73.844,65.505
2018-06-30,73.844,65.505,65.665,52.503,52.503,52.503,152.732,46.555,-21.635,-10.326,TPL,73.168,62.957
2018-09-30,73.168,62.957,63.193,50.762,50.76042,50.76042,195.04,41.605,-8.417,-8.466,TPL,93.201,77.889
2018-12-31,93.201,77.889,78.279,62.68,62.68,62.68,244.691008,62.617,-38.889,-12.896,TPL,191.324,175.152992
2019-03-31,191.324,175.152992,175.546,139.998,139.998,139.998,333.799008,162.000992,-59.824,-50.899,TPL,87.31,62.442
2019-06-30,87.31,62.442,62.879,49.586,49.586,49.586,383.393984,57.97,-42.173,0.0,TPL,98.53,73.818
2019-09-30,98.53,73.818,74.759,60.022,60.022,60.022,443.425984,64.252,-4.892,0.0,TPL,113.332,88.16
2019-12-31,113.332,88.16,89.071,69.122,69.122,69.122,512.136992,58.567,-4.803,0.0,TPL,96.594,70.542
2020-03-31,96.594,70.542,71.368,57.401,57.401,57.401,445.343008,68.639,-24.443,-124.098,TPL,57.284,34.74
2014-03-31,15.853,9.221,3.853,3.853,3.853,3.853,6.841,6.543,-6.878,-0.028,VNOM,17.249,9.496
2014-06-30,17.249,9.496,4.109,4.109,4.109,0.941,436.671008,7.521,1.603,-2.494,VNOM,22.767,11.175
2014-09-30,22.767,11.175,10.869,10.869,10.869,10.869,543.518976,15.569,-91.539,82.445,VNOM,21.898,10.525
2014-12-31,21.898,10.525,10.803,10.803,10.803,10.803,535.351008,22.18,-0.001,-20.573,VNOM,16.545,4.764
2015-03-31,16.545,4.764,5.082,5.082,5.082,5.082,521.444992,14.553,0.085,-19.927,VNOM,19.619,7.946
2015-06-30,19.619,7.946,8.045,8.045,8.045,8.045,515.284992,15.62,-0.008,-15.445,VNOM,18.777,6.545
2015-09-30,18.777,6.545,6.355,6.355,6.355,6.355,505.18,15.8,-32.297,11.46,VNOM,19.918,8.543
2015-12-31,19.918,8.543,8.36,4.937,8.36,8.36,495.144,17.859,-11.687,-10.584,VNOM,14.194,2.907
2016-03-31,14.194,2.907,2.676,-23.335,-6.42785,-6.42785,454.604,15.886,-2.082,-9.68,VNOM,17.032,7.747
2016-06-30,17.032,7.747,7.438,-14.02,-0.0723,-0.0723,429.662016,14.115,-9.237,-3.397,VNOM,19.997,10.594
2016-09-30,19.997,10.594,10.202,10.202,10.202,10.202,549.078976,16.553,-126.467,111.528,VNOM,27.923,16.91
2016-12-31,27.923,16.91,16.254,16.254,16.254,16.254,547.897984,22.073,-67.935,47.317,VNOM,33.652,21.45
2017-03-31,33.652,21.45,29.652,20.652,26.502,26.502,691.718016,26.065,-8.579,1.864,VNOM,36.622,22.479
2017-06-30,36.622,22.479,139.148992,22.149,98.199,98.199,688.083008,35.382,-114.1,51.769,VNOM,42.533,27.067
2017-09-30,42.533,27.067,205.607008,26.607,142.956992,142.956992,909.859968,32.61,-178.454,148.668,VNOM,59.226,42.825
2017-12-31,59.226,42.825,80.17,42.07,66.835,66.835,913.907968,45.162,-42.946,17.543,VNOM,62.443,43.703
2018-03-31,62.443,43.703,41.997,42.896,42.185792,42.185792,887.054976,49.212,-149.868992,94.611,VNOM,75.406,54.926
2018-06-30,75.406,54.926,52.121,128.464,95.876648,95.876648,963.297984,63.0,-102.621,54.356,VNOM,77.714,54.846
2018-09-30,77.714,54.846,51.775,50.812,2.50321,2.50321,1267.76704,64.202,-257.474,177.215008,VNOM,73.665,49.512
2018-12-31,73.665,49.512,149.168992,40.705,85.986848,85.986848,1237.042048,68.079,-104.289,42.057,VNOM,61.59,40.004
2019-03-31,61.59,40.004,36.111,74.311,30.94132,30.94132,1607.661952,46.451,-81.923,22.929,VNOM,72.194,49.57
2019-06-30,72.194,49.57,47.404,47.274,2.2255,2.2255,1604.04096,55.269,-56.523,3.925,VNOM,71.788,46.555
2019-09-30,71.788,46.555,43.281,51.097,7.68056,7.68056,1592.067968,62.508,-188.75,133.39,VNOM,92.711,57.411
2019-12-31,92.711,57.411,48.0,48.528,1.61634,1.61634,2185.420072,72.463,-203.376,114.563,VNOM,78.692,45.237
2020-03-31,78.692,45.237,46.798,-123.85,-119.905216,-119.905216,1990.166984,96.111,-64.626,5.184,VNOM,32.669,5.094
2011-03-31,428.745984,185.283008,174.3,19.414,102.059,101.789,2551.07796,214.055008,-401.256,173.275008,WLL,476.256,222.032992
2011-06-30,476.256,222.032992,210.476992,203.148992,122.83,122.561,2755.807944,374.163008,-445.356992,77.257,WLL,470.444,201.976992
2011-09-30,470.444,201.976992,189.455008,206.235008,115.331,115.062,2964.051016,275.536,-420.267008,139.73,WLL,493.456992,216.748992
2011-12-31,493.456992,216.748992,203.699008,62.83,127.019,126.75,3029.13096,328.328992,-493.156,174.55,WLL,559.824,228.376
2012-03-31,559.824,228.376,212.675008,98.446,124.644,124.375,3125.181968,352.992,-213.052,-145.926,WLL,493.515008,164.892
2012-06-30,493.515008,164.892,155.248992,150.851008,92.637,92.367,3279.821048,282.192992,-464.883008,179.672,WLL,521.592992,163.039008
2012-09-30,521.592992,163.039008,152.696992,83.113,92.523,92.254,3367.094,382.76,-543.222976,179.731008,WLL,565.12,178.576992
2012-12-31,565.12,178.576992,166.746,81.689,103.328,103.059,3453.171904,383.270016,-559.16,194.615008,WLL,604.902976,200.39392
2013-03-31,604.902976,200.39392,187.602928,86.244,114.143,113.874,3540.608008,297.614016,-628.491008,294.259008,WLL,651.430976,207.812
2013-06-30,651.430976,207.812,193.879008,134.944,121.679,121.41,3680.351016,442.616992,-574.590016,147.103008,WLL,705.878016,271.299936
2013-09-30,705.878016,271.299936,255.80992,204.091008,164.84,164.84,3890.059928,513.896,-138.674,627.044992,WLL,702.379008,235.33
2013-12-31,702.379008,235.33,201.756992,-59.276,115.171,115.171,3836.698912,490.617984,-560.744,-255.992992,WLL,721.249984,251.076992
2014-03-31,721.249984,251.076992,217.372992,109.051,128.756,128.756,3941.49704,323.896992,-579.553984,-37.366,WLL,825.76,324.648
2014-06-30,825.76,324.648,293.668992,151.426,174.88,174.88,4097.134976,567.769024,-742.568,-4.555,WLL,804.233984,276.340992
2014-09-30,804.233984,276.340992,245.656,157.960992,153.503008,153.503008,4262.230992,457.64,-757.726976,101.057,WLL,704.204992,139.498688
2014-12-31,704.204992,139.498688,66.215692,-353.692992,63.094,63.094,5703.043952,465.996,-780.668032,364.719008,WLL,551.681984,0.3453076875
2015-03-31,551.681984,0.3453076875,-99.559696,-106.128,-67.26,-67.26,6789.69012,202.139008,-1021.609984,847.286016,WLL,676.499008,97.69292
2015-06-30,676.499008,97.69292,-13.197077,-149.295008,-14.448,-14.448,6707.831296,325.996992,-423.287008,51.529,WLL,538.915008,-2.11684625
2015-09-30,538.915008,-2.11684625,-117.182848,-1865.117952,-67.875,-67.875,4850.017968,373.12,-395.417984,-0.125,WLL,461.48,-73.213616
2015-12-31,461.48,-73.213616,-198.464608,-98.727,-129.15,-129.15,4758.587984,150.136,-141.804,-30.01,WLL,289.696992,-214.526
2016-03-31,289.696992,-214.526,-237.027008,-171.758,-151.294432,-151.294432,4592.700064,45.948,-260.263008,199.323008,WLL,358.547008,-104.231
2016-06-30,358.547008,-104.231,-178.483008,-301.046016,-154.62,-154.62,4764.950952,160.986,-96.698,-50.011,WLL,341.335008,-98.184536
2016-09-30,341.335008,-98.184536,-204.938544,-693.054976,-156.672,-156.672,4604.01912,151.320992,216.108992,-364.439008,WLL,363.900992,-64.837
2016-12-31,363.900992,-64.837,-150.738,-173.264992,-98.921968,-98.921968,5149.191952,236.755008,-81.724,-100.135,WLL,371.316992,-28.294
2017-03-31,371.316992,-28.294,-70.883,-86.971,-51.877008,-51.877008,5063.267168,80.07,243.14,-380.006016,WLL,311.515008,-60.15
2017-06-30,311.515008,-60.15,-99.816,-65.981,-63.224564,-63.224564,4996.106752,110.993,-204.126,99.947,WLL,324.191008,-43.886
2017-09-30,324.191008,-43.886,-83.889,-286.432,-48.14128,-48.14128,4715.972864,99.343,238.586,-350.0,WLL,474.412,13.851
2017-12-31,474.412,13.851,-32.418,-798.278016,-13.261023,-13.261023,3919.141888,286.703008,-204.203008,785.707008,WLL,515.083008,160.576992
2018-03-31,515.083008,160.576992,86.625,15.012,86.625,86.625,3935.612928,232.867008,-177.447008,-904.284032,WLL,526.403008,157.498
2018-06-30,526.403008,157.498,217.064,2.12,60.202,60.202,3939.266048,310.412992,-224.852992,-99.462,WLL,566.694976,195.09
2018-09-30,566.694976,195.09,87.586,121.4,87.586,87.586,4063.853056,263.756,-315.132,48.95,WLL,473.232992,109.767
2018-12-31,473.232992,109.767,48.828,203.962,-28.71317,-28.71317,4270.315776,284.967008,-235.622,-49.925,WLL,389.488992,24.403
2019-03-31,389.488992,24.403,-19.479,-68.925,-12.42711,-12.42711,4202.349312,148.508992,-195.467008,35.043,WLL,426.264,43.077
2019-06-30,426.264,43.077,0.13,-5.687,-23.352,-23.352,4200.6272,233.424,-227.178,-1.258,WLL,375.891008,2.701
2019-09-30,375.891008,2.701,-32.882,-19.067,-32.882,-32.882,4169.95712,138.992,-148.804,3.132,WLL,380.600992,14.799
2019-12-31,380.600992,14.799,-18.308,-147.487008,-18.308,-18.308,4024.970752,235.035008,-162.398,-63.985,WLL,244.846,-98.38
2020-03-31,244.846,-98.38,-141.596992,-3628.57088,-873.861568,-873.861568,394.702848,37.213,-120.181,640.588992,WLL,91.6,-102.669
2011-03-31,210.855008,37.548,49.072,17.273,31.32405,31.32405,439.24,72.725,-40.008,-2.979,WTI,252.922,115.643
2011-06-30,252.922,115.643,80.121,53.052,51.2528,51.2528,493.272,229.844992,-482.955008,233.164992,WTI,245.371008,96.133
2011-09-30,245.371008,96.133,84.581,52.928,54.768152,54.768152,545.997008,396.051008,-620.107008,203.067008,WTI,261.899008,81.136
2011-12-31,261.899008,81.136,77.225,46.065,51.5796,51.5796,544.573984,521.478016,-722.670976,177.05,WTI,235.886,24.213
2012-03-31,235.886,24.213,44.147,0.032,27.4191,27.4191,544.416,128.157,-85.126,-39.035,WTI,215.512992,99.1
2012-06-30,215.512992,99.1,34.243,50.247,17.64495,16.45995,595.166976,113.168,-103.136,-9.987,WTI,185.946,8.26
2012-09-30,185.946,8.26,20.838,-1.471,14.4436,14.4436,590.979984,110.164,-142.608,30.884,WTI,237.146,47.987
2012-12-31,237.146,47.987,30.336,16.67,16.7207,16.7207,541.187008,33.648,-326.571008,298.175008,WTI,259.222,60.321
2013-03-31,259.222,60.321,40.616,26.618,26.4,26.119,563.997984,169.834,-136.74,-33.062,WTI,235.383008,53.823
2013-06-30,235.383008,53.823,23.94,22.396,15.325,15.05,582.177984,127.528,-163.454,32.925,WTI,244.555008,22.9
2013-09-30,244.555008,22.9,24.276,14.194,15.52585,15.36685,593.032,178.471008,-119.673,-52.847,WTI,244.928,0.625
2013-12-31,244.928,0.625,-17.788,-11.886,-11.44335,-11.44335,540.609984,85.525,-194.938,109.986,WTI,254.516,44.717
2014-03-31,254.516,44.717,25.329,11.189,16.059,15.939,547.324,118.49,-95.327,-18.628,WTI,262.994,37.944
2014-06-30,262.994,37.944,28.289,9.837,18.403,18.303,553.387008,152.56,-172.431008,23.383,WTI,234.520992,7.202
2014-09-30,234.520992,7.202,-12.193,0.684,-8.27365,-8.34365,550.194016,153.895008,-189.891008,29.369,WTI,196.676992,-41.298
2014-12-31,196.676992,-41.298,-61.41,-33.371,-40.459,-40.459,509.307992,49.028,-134.852992,92.271,WTI,127.907,-77.118
2015-03-31,127.907,-77.118,-98.279,-255.095008,-85.841504,-85.841504,256.958016,52.918,-135.167008,66.95,WTI,149.066,-24.956
2015-06-30,149.066,-24.956,-50.733,-260.448992,-43.40692,-43.40692,-0.788,27.992,-67.385,36.697,WTI,126.228,-37.116
2015-09-30,126.228,-37.116,-64.631,-477.568,-78.039,-78.039,-475.75104,104.732,-107.756,4.816,WTI,104.064,-32.65
2015-12-31,104.064,-32.65,-52.654,-51.606,-15.994581,-15.994581,-526.490976,-2.239,345.534016,-265.344,WTI,77.715,-48.443
2016-03-31,77.715,-48.443,-74.59,-190.508992,-72.728,-72.728,-714.463968,29.709,-32.583,288.083008,WTI,99.655,-17.463
2016-06-30,99.655,-17.463,-47.11,-120.922,-36.50808,-36.50808,-832.802944,-40.978,-17.821,-140.0,WTI,107.403,0.048
2016-09-30,107.403,0.048,-23.497,45.928,-23.55134,-23.55134,-677.996992,2.101,-9.654,-90.92,WTI,115.213,10.356
2016-12-31,115.213,10.356,6.574,16.483,6.19114,6.19114,-659.036928,23.348,-22.338,-4.125,WTI,124.393,24.954
2017-03-31,124.393,24.954,10.472,24.299,19.421102,18.363102,-632.810048,81.183,-23.023,-2.301,WTI,123.323,35.664
2017-06-30,123.323,35.664,16.866,33.315,27.237628,25.863628,-597.956992,-15.598,-22.457,-15.72,WTI,110.281,18.579
2017-09-30,110.281,18.579,11.661,-1.297,4.96775,4.96775,-597.27104,64.735,-28.834,-2.057,WTI,129.099,33.732
2017-12-31,129.099,33.732,23.282,23.365,130.179552,130.179552,-573.508032,29.088,-32.793,-3.401,WTI,134.213,38.739
2018-03-31,134.213,38.739,27.749,27.64,27.64,26.495,-544.64896,74.981,-41.271,-2.057,WTI,148.463008,54.116
2018-06-30,148.463008,54.116,41.844,36.083,41.71462,40.24062,-507.409024,40.211,-36.479,-5.003,WTI,153.747008,57.147
2018-09-30,153.747008,57.147,44.172,46.26,44.036316,42.176316,-459.776,179.66,32.02,-2.057,WTI,147.82,42.782
2018-12-31,147.82,42.782,32.015,138.844,31.950076,26.712076,-324.796032,26.911,-20.655,-312.025984,WTI,117.653,19.483
2019-03-31,117.653,19.483,2.87,-47.761,-7.89839,-7.89839,-372.634944,84.845,-31.581,-0.441,WTI,132.667,33.54
2019-06-30,132.667,33.54,20.855,36.389,33.35619,32.69019,-334.987008,21.471,-41.568,-0.31,WTI,132.404,29.729
2019-09-30,132.404,29.729,14.729,75.899,71.419696,71.419696,-257.84,80.28,-188.071008,83.823,WTI,151.287008,35.715
2019-12-31,151.287008,35.715,20.256,9.559,24.46472,24.46472,-249.364992,45.631,-52.594,-2.345,WTI,133.52,19.291
2020-03-31,133.52,19.291,1.458,65.98,1.8856685,1.8856685,-182.33696,84.324,-35.647,-33.536,WTI,77.819,9.951
2011-03-31,428.630016,208.740992,205.556,118.162,130.962,130.962,2721.546944,265.276992,-322.651008,-2.606,XEC,467.248992,240.862
2011-06-30,467.248992,240.862,241.892,166.748992,152.548992,152.548992,2887.60096,373.814016,-408.892992,-5.917,XEC,435.556,198.05
2011-09-30,435.556,198.05,199.628,128.152,131.552,131.552,3013.406976,332.432,-275.182016,-13.24,XEC,433.164992,187.012992
2011-12-31,433.164992,187.012992,188.76,116.869,119.420248,119.420248,3130.612992,320.752,-422.72,47.214,XEC,423.036,169.276
2012-03-31,423.036,169.276,173.138,106.107,108.707,108.707,3230.461952,251.892,-409.940992,160.048992,XEC,353.121984,105.306
2012-06-30,353.121984,105.306,108.575,64.302,68.517952,67.224952,3291.974016,323.04,-373.072992,142.559008,XEC,406.912,135.363008
2012-09-30,406.912,135.363008,137.53,84.262,87.66188,87.66188,3377.947008,261.216,-428.924,76.187,XEC,440.868,177.252992
2012-12-31,440.868,177.252992,173.676,99.152,109.82904,109.82904,3474.736,356.616,-203.134,-89.355,XEC,427.081984,146.827008
2013-03-31,427.081984,146.827008,145.432,89.927,91.440848,91.440848,3554.592896,247.078,-409.216992,111.133,XEC,494.796,187.227008
2013-06-30,494.796,187.227008,189.26,129.565,119.35852,117.22752,3678.996992,322.708,-346.832,10.124,XEC,555.238976,229.324992
2013-09-30,555.238976,229.324992,224.92,138.37,141.442544,139.067552,3816.285056,370.961984,-375.204,4.241,XEC,516.846016,324.08
2013-12-31,516.846016,324.08,325.908992,206.827008,207.922896,202.895904,4022.208,383.6,-399.784,16.184,XEC,594.428992,230.947008
2014-03-31,594.428992,230.947008,231.15,138.456992,145.5732,143.2892,4147.736832,348.024,-439.790016,91.765,XEC,635.651968,241.855008
2014-06-30,635.651968,241.855008,237.835008,148.64,149.574048,147.258048,4286.63104,421.744992,-748.776,451.056,XEC,649.529024,212.868384
2014-09-30,649.529024,212.868384,213.117392,144.315008,133.977,131.57,4429.974016,502.200992,-59.259,-7.84,XEC,552.206976,125.678
2014-12-31,552.206976,125.678,121.213,75.792,76.399104,76.3964,4500.631936,347.395008,-492.641984,-12.548,XEC,361.001984,-31.827
2015-03-31,361.001984,-31.827,-40.081,-414.940992,-31.716,-31.716,4086.137984,113.173,-388.774016,-9.329,XEC,424.283008,33.902
2015-06-30,424.283008,33.902,25.029,-600.214976,14.399,14.399,4196.163072,257.372,-237.096992,715.673024,XEC,356.055008,-1.194
2015-09-30,356.055008,-1.194,-13.135,-763.283968,-14.358,-14.358,3433.967104,206.000992,-163.843008,0.274,XEC,311.279008,-36.034
2015-12-31,311.279008,-36.034,-48.547,-630.508032,-360.907808,-360.907808,2797.677968,114.954,-218.891008,-15.993,XEC,245.668,-25.845
